acc	ApApos2	ApAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApTpos2	ApTbridge	CpApos2	CpAbridge	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpTpos1	CpTpos2	CpTbridge	GpApos2	GpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpTpos2	GpTbridge	TpApos2	TpAbridge	TpCpos1	TpCpos2	TpCbridge	TpGpos2	TpGbridge	TpTpos1	TpTpos2	TpTbridge
KY210281	0.492753623	0.243142179	0.41025641	0.151219909	0.393086142	0.507246377	0.377017061	0.58974359	0.191462223	0.324640416	0.175295722	0.211200875	0.157745139	0.272727273	0.105919439	0.150443057	0.676470588	0.273120917	0.184976179	0.357242903	0.241216581	0.065225167	0.107975462	0.365669778	0.247111328	0.181642968	0.125117681	0.28510347	0.091294986	0.794117647	0.241132541	0.312831114	0.386942044	0.323350891	0.489031843	0.192410739	0.163109565
KY210282	0.492753623	0.243142179	0.41025641	0.151219909	0.393086142	0.507246377	0.377017061	0.58974359	0.191462223	0.324640416	0.175295722	0.211200875	0.157745139	0.272727273	0.105919439	0.150443057	0.676470588	0.273120917	0.184976179	0.357242903	0.241216581	0.065225167	0.107975462	0.365669778	0.247111328	0.181642968	0.125117681	0.28510347	0.091294986	0.794117647	0.241132541	0.312831114	0.386942044	0.323350891	0.489031843	0.192410739	0.163109565
KY210286	0.449275362	0.231667072	0.448717949	0.140813831	0.406172385	0.550724638	0.398396822	0.551282051	0.207557381	0.362459277	0.184239176	0.230927753	0.177322903	0.272727273	0.070356518	0.165649289	0.705882353	0.240109266	0.195456392	0.341902239	0.263595853	0.073540422	0.120113774	0.381086486	0.228070278	0.181742279	0.097632562	0.288388353	0.082337983	0.771428571	0.25088298	0.302519546	0.387450042	0.300621988	0.462089554	0.182128498	0.141661179
KY210287	0.463768116	0.235103995	0.448717949	0.140805901	0.405965983	0.536231884	0.398373745	0.551282051	0.207551581	0.362464461	0.184163324	0.23093723	0.177269082	0.272727273	0.070351791	0.165651274	0.705882353	0.240113582	0.195412519	0.341875364	0.259844875	0.073511242	0.120092119	0.381065281	0.228057447	0.181724243	0.097612506	0.288410457	0.082326754	0.771428571	0.250890714	0.302387814	0.38735339	0.300618219	0.462089554	0.182154248	0.141654005
KY210288	0.463768116	0.235103995	0.448717949	0.140805901	0.405965983	0.536231884	0.398373745	0.551282051	0.207551581	0.362464461	0.184163324	0.23093723	0.177269082	0.272727273	0.070351791	0.165651274	0.705882353	0.240113582	0.195412519	0.341875364	0.259844875	0.073511242	0.120092119	0.381065281	0.228057447	0.181724243	0.097612506	0.288410457	0.082326754	0.771428571	0.250890714	0.302387814	0.38735339	0.300618219	0.462089554	0.182154248	0.141654005
KY210289	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210290	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210292	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210293	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210294	0.492753623	0.243235307	0.41025641	0.151179546	0.393671607	0.507246377	0.377055275	0.58974359	0.182933043	0.314756317	0.175609803	0.209633516	0.158005204	0.272727273	0.120052904	0.159926206	0.676470588	0.271091769	0.184923718	0.357364809	0.241140928	0.065319882	0.10819326	0.365652182	0.247201591	0.181702457	0.133067514	0.289026928	0.091362647	0.794117647	0.252033804	0.313178239	0.375969357	0.314410691	0.488075416	0.185874501	0.16316396
KY210295	0.463768116	0.235103995	0.448717949	0.140805901	0.405965983	0.536231884	0.398373745	0.551282051	0.207551581	0.362464461	0.184163324	0.23093723	0.177269082	0.272727273	0.070351791	0.165651274	0.705882353	0.240113582	0.195412519	0.341875364	0.259844875	0.073511242	0.120092119	0.381065281	0.228057447	0.181724243	0.097612506	0.288410457	0.082326754	0.771428571	0.250890714	0.302387814	0.38735339	0.300618219	0.462089554	0.182154248	0.141654005
KY210296	0.463768116	0.235103995	0.448717949	0.140805901	0.405965983	0.536231884	0.398373745	0.551282051	0.207551581	0.362464461	0.184163324	0.23093723	0.177269082	0.272727273	0.070351791	0.165651274	0.705882353	0.240113582	0.195412519	0.341875364	0.259844875	0.073511242	0.120092119	0.381065281	0.228057447	0.181724243	0.097612506	0.288410457	0.082326754	0.771428571	0.250890714	0.302387814	0.38735339	0.300618219	0.462089554	0.182154248	0.141654005
KY210299	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210300	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210303	0.449275362	0.231722595	0.461538462	0.140763011	0.406939494	0.550724638	0.388596557	0.538461538	0.206582691	0.355038632	0.184672133	0.250387349	0.188002325	0.272727273	0.077777892	0.176764386	0.705882353	0.22067168	0.195294021	0.34204405	0.263564513	0.073676247	0.120402561	0.381072686	0.238565246	0.181826043	0.097337719	0.288461922	0.082432409	0.771428571	0.251461909	0.292621518	0.387657854	0.290264355	0.46059008	0.182547425	0.141687214
KY210304	0.492753623	0.243262916	0.423076923	0.151159339	0.393858627	0.507246377	0.377061002	0.576923077	0.18266894	0.314758766	0.178058271	0.209640941	0.158103987	0.272727273	0.120049699	0.16001623	0.676470588	0.271099507	0.184874469	0.357410035	0.241104528	0.065354212	0.108285424	0.365634461	0.247239823	0.181721134	0.132885275	0.289058811	0.089061798	0.794117647	0.252240265	0.313289652	0.376012574	0.314589564	0.487597295	0.186034643	0.163184554
KY210307	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KY210311	0.47826087	0.249106945	0.423076923	0.104813969	0.394279899	0.52173913	0.376442815	0.576923077	0.190224231	0.300300654	0.179735571	0.206533548	0.164364824	0.272727273	0.130262504	0.155091727	0.735294118	0.277747366	0.184748127	0.379262071	0.237048865	0.065388072	0.159482054	0.344201504	0.25655282	0.181747563	0.124524548	0.28868564	0.08765344	0.794117647	0.248297044	0.326700234	0.4005562	0.310347721	0.442401439	0.17817362	0.143956421
KY563717	0.463768116	0.223366	0.441558442	0.144310271	0.399722132	0.536231884	0.408178138	0.558441558	0.211041379	0.333727998	0.189930405	0.24571165	0.19684535	0.272727273	0.109905728	0.165595977	0.757575758	0.21652581	0.200233645	0.438931746	0.260171065	0.074881511	0.116658834	0.26999519	0.228308561	0.1931854	0.090976992	0.281349075	0.099370661	0.777777778	0.26798735	0.299845594	0.39271282	0.293135176	0.423152289	0.173643439	0.122684762
LC029890	0.47826087	0.20052016	0.435897436	0.152239001	0.381778131	0.52173913	0.403277606	0.564102564	0.205004943	0.323901849	0.173317594	0.176713903	0.164827997	0.318181818	0.104051546	0.149555477	0.705882353	0.300091564	0.193893891	0.39491965	0.269001888	0.0747238	0.128162753	0.328582629	0.194541493	0.177897559	0.106404614	0.247917026	0.093495864	0.777777778	0.274847208	0.30674937	0.391720001	0.36606365	0.464278988	0.198050677	0.156873477
MN726804	0.442857143	0.223907776	0.448717949	0.143601955	0.396960184	0.557142857	0.37108652	0.551282051	0.207750726	0.340199975	0.175562337	0.223573692	0.188896681	0.285714286	0.085185274	0.163413381	0.705882353	0.255014701	0.195859295	0.347449643	0.268457438	0.065941496	0.122698589	0.371367381	0.248907868	0.193579891	0.097750081	0.257787648	0.09370914	0.771428571	0.263897907	0.300937223	0.414180871	0.31021362	0.462326829	0.17553677	0.141843683
MN726826	0.449275362	0.232912761	0.448717949	0.140865993	0.406548294	0.550724638	0.371056715	0.551282051	0.207744718	0.340202503	0.179397807	0.223581566	0.168564597	0.272727273	0.085182436	0.172781071	0.676470588	0.255020067	0.212469009	0.363662218	0.261793739	0.064906984	0.120107348	0.359734071	0.238510138	0.190592754	0.097729401	0.267888752	0.087264156	0.771428571	0.27244643	0.295393051	0.400828729	0.310208669	0.484729877	0.167026928	0.141836605
MN726827	0.449275362	0.232873733	0.448717949	0.14086396	0.406716782	0.550724638	0.361109455	0.551282051	0.207507506	0.332780386	0.17952209	0.231078854	0.168801615	0.272727273	0.08516192	0.182233334	0.676470588	0.255058851	0.212578966	0.36368357	0.261573439	0.064960888	0.120171391	0.359729265	0.238566209	0.19065624	0.097653518	0.267888752	0.087240922	0.771428571	0.272683378	0.295664228	0.400828729	0.310484446	0.484365394	0.167154992	0.141924474
MT454631	0.449275362	0.232640593	0.461538462	0.131595348	0.399021682	0.550724638	0.399011392	0.538461538	0.203025291	0.331605521	0.185250197	0.201639589	0.163729464	0.272727273	0.103411512	0.162837273	0.696969697	0.268350367	0.202877828	0.422960727	0.254376259	0.0641656	0.116084362	0.301285181	0.237842459	0.188497719	0.116630606	0.28116363	0.084589939	0.777777778	0.275924937	0.320086896	0.392704463	0.294319045	0.472182499	0.1636065	0.132292922
MT454634	0.449275362	0.232633928	0.461538462	0.131627659	0.398835263	0.550724638	0.399015005	0.538461538	0.203265056	0.331600291	0.18513538	0.194291358	0.163645864	0.272727273	0.10341496	0.162749607	0.696969697	0.275688018	0.196378009	0.422929032	0.254381239	0.064133982	0.115974718	0.301290488	0.237794508	0.18847409	0.116786516	0.281136169	0.08456327	0.777777778	0.275705233	0.319970912	0.392663949	0.294158258	0.472683785	0.163484188	0.138872692
MT454635	0.449275362	0.232650509	0.448717949	0.131660441	0.398856439	0.550724638	0.399039027	0.551282051	0.191043622	0.331589122	0.182776583	0.194274097	0.163607447	0.272727273	0.103422321	0.162652194	0.696969697	0.275682687	0.196486656	0.422919464	0.254394418	0.064126595	0.115885555	0.301325258	0.237761244	0.188472478	0.129865769	0.267423898	0.086867961	0.777777778	0.275468127	0.31999856	0.410752602	0.294006462	0.47318511	0.163344755	0.138894026
MT454636	0.449275362	0.232633928	0.461538462	0.131627659	0.398835263	0.550724638	0.399015005	0.538461538	0.203265056	0.331600291	0.18513538	0.194291358	0.163645864	0.272727273	0.10341496	0.162749607	0.696969697	0.275688018	0.196378009	0.422929032	0.254381239	0.064133982	0.115974718	0.301290488	0.237794508	0.18847409	0.116786516	0.281136169	0.08456327	0.777777778	0.275705233	0.319970912	0.392663949	0.294158258	0.472683785	0.163484188	0.138872692
MT454637	0.449275362	0.232647763	0.474358974	0.131563232	0.39920921	0.550724638	0.399007938	0.525641026	0.2027846	0.331610567	0.185365081	0.201648075	0.185560316	0.272727273	0.103408187	0.162924437	0.696969697	0.268352087	0.196248856	0.422992319	0.254371488	0.064197052	0.116193445	0.30127989	0.237890001	0.188521285	0.116474449	0.281191074	0.084616706	0.777777778	0.276143622	0.298454586	0.392744941	0.294478849	0.471681253	0.163728244	0.138840227
MT454639	0.449275362	0.232633928	0.461538462	0.131627659	0.398835263	0.550724638	0.399015005	0.538461538	0.203265056	0.331600291	0.18513538	0.194291358	0.163645864	0.272727273	0.10341496	0.162749607	0.696969697	0.275688018	0.196378009	0.422929032	0.254381239	0.064133982	0.115974718	0.301290488	0.237794508	0.18847409	0.116786516	0.281136169	0.08456327	0.777777778	0.275705233	0.319970912	0.392663949	0.294158258	0.472683785	0.163484188	0.138872692
MT454641	0.449275362	0.232627768	0.461538462	0.131660165	0.398649951	0.550724638	0.399018778	0.538461538	0.203503895	0.331594874	0.185020628	0.194282987	0.163561716	0.272727273	0.10341853	0.162661437	0.696969697	0.275685432	0.193393445	0.422897232	0.25438643	0.064102198	0.11586451	0.301295813	0.237746147	0.188450393	0.11694218	0.281108689	0.084536697	0.777777778	0.271477475	0.319854423	0.392623399	0.293996477	0.47318511	0.167368333	0.141935479
MT454643	0.420289855	0.24861758	0.46835443	0.157805812	0.404222192	0.579710145	0.383566507	0.53164557	0.194998501	0.336536077	0.181267884	0.171085099	0.172418683	0.238095238	0.107097908	0.12745986	0.757575758	0.291111263	0.186018193	0.401358711	0.243723516	0.063080612	0.104098426	0.296200595	0.247863084	0.202019034	0.091995621	0.294276177	0.095058219	0.777777778	0.255622623	0.3406953	0.360769385	0.337913482	0.428719024	0.187573725	0.149783653
MT454644	0.492753623	0.234792462	0.405063291	0.140832684	0.393376059	0.507246377	0.42008432	0.594936709	0.22932762	0.344319701	0.180848129	0.214078614	0.172016051	0.272727273	0.093760343	0.158540558	0.705882353	0.262719606	0.188054875	0.438497759	0.243484492	0.065279608	0.109187017	0.285620457	0.226121726	0.18163832	0.093849785	0.288403163	0.091373075	0.794117647	0.254547789	0.314079889	0.386854101	0.296436937	0.463589573	0.177585577	0.143774128
MT454645	0.420289855	0.248586523	0.455696203	0.157850666	0.404031893	0.579710145	0.383558737	0.544303797	0.195364399	0.336529488	0.178796102	0.171078374	0.172303121	0.238095238	0.107104588	0.127389339	0.757575758	0.291103537	0.186068863	0.401309369	0.243766185	0.063054519	0.104004486	0.296219956	0.247824969	0.201990335	0.092092569	0.294242591	0.097377963	0.777777778	0.255421218	0.34060083	0.360728031	0.337724516	0.429262519	0.187418474	0.149805596
AF351828	0.378787879	0.254073489	0.4125	0.084469741	0.410581679	0.621212121	0.302167712	0.5875	0.272057528	0.321676499	0.167117488	0.204254341	0.148936535	0.304347826	0.099454277	0.135955291	0.545454545	0.269703376	0.197763549	0.410379147	0.249694512	0.092143646	0.081542311	0.318139266	0.322093357	0.16384563	0.16539606	0.227767347	0.094757951	0.75	0.223983774	0.304969485	0.505673389	0.353303602	0.591635202	0.210876176	0.13681921
AF351831	0.4	0.252313156	0.407407407	0.101666495	0.425134873	0.6	0.309887805	0.592592593	0.239194754	0.291509004	0.179096638	0.227428146	0.091098308	0.260869565	0.116427668	0.128169475	0.545454545	0.259028742	0.207130505	0.431598193	0.222688441	0.057997603	0.117509203	0.312274129	0.310663399	0.1824923	0.146148105	0.262190813	0.096205019	0.75	0.197576408	0.308420336	0.459621201	0.347873759	0.592899002	0.225338844	0.151107301
AF351832	0.388059701	0.264143777	0.425	0.084925835	0.398732444	0.611940299	0.309203361	0.575	0.270383383	0.298918652	0.158111059	0.221580374	0.133608934	0.304347826	0.106728284	0.124447027	0.470588235	0.276876147	0.218808917	0.394625366	0.226209373	0.092889134	0.073233876	0.333417547	0.32861796	0.154878212	0.160461042	0.266735585	0.093780798	0.771428571	0.196077759	0.297930227	0.472414465	0.361877294	0.646658249	0.215218995	0.150612865
AF351833	0.363636364	0.283459104	0.392405063	0.083324968	0.424170491	0.636363636	0.320488236	0.607594937	0.268342711	0.33847194	0.162502033	0.205846071	0.121895006	0.260869565	0.074020844	0.127663112	0.545454545	0.2761721	0.205295896	0.409993775	0.198031435	0.095536643	0.091248843	0.318025238	0.310454595	0.162945499	0.14991628	0.266828676	0.108433625	0.75	0.201962456	0.308979702	0.449583168	0.363119159	0.593375756	0.234206085	0.146610131
AF351855	0.359375	0.291962783	0.382716049	0.067845725	0.424362449	0.640625	0.310940136	0.617283951	0.272330513	0.328806138	0.158878296	0.209008298	0.132270233	0.260869565	0.082477282	0.145596563	0.529411765	0.272882918	0.186733385	0.409961358	0.198917136	0.092075128	0.086612499	0.296966548	0.291596894	0.172270108	0.16646712	0.280431403	0.113870508	0.75	0.207713942	0.299779738	0.424041438	0.34977844	0.602970751	0.225131476	0.145689813
AF351861	0.417910448	0.273578593	0.417721519	0.097967138	0.424678074	0.582089552	0.321719592	0.582278481	0.261587232	0.324011143	0.167511574	0.213018051	0.126125209	0.260869565	0.081232895	0.146075576	0.545454545	0.276172944	0.211342188	0.410159981	0.207145986	0.091984907	0.069896173	0.317946225	0.312537401	0.163611618	0.147551097	0.266882445	0.104177679	0.75	0.216705672	0.313618475	0.46019511	0.331270554	0.591635202	0.209583316	0.141203534
AF351862	0.402985075	0.270711984	0.4	0.084287018	0.413769128	0.597014925	0.300795851	0.6	0.291757032	0.339731913	0.165147528	0.200750411	0.130505795	0.260869565	0.082144697	0.127683781	0.545454545	0.282144697	0.198090928	0.388594792	0.218577327	0.092771018	0.080809719	0.339166564	0.33491098	0.154725969	0.155954342	0.245232861	0.105224198	0.771428571	0.207038994	0.303146111	0.483007697	0.354677069	0.593427967	0.21685351	0.144428849
AY039227	0.393939394	0.254855919	0.4	0.09253136	0.416800168	0.606060606	0.339576445	0.6	0.235551257	0.308983643	0.165815988	0.204757017	0.125897384	0.260869565	0.089865141	0.118730774	0.515151515	0.291137651	0.205384304	0.394506159	0.217805198	0.084184874	0.081639344	0.348600075	0.28038445	0.153351556	0.18031419	0.2768266	0.101949916	0.756756757	0.195555278	0.280117825	0.449743359	0.363412326	0.616547771	0.225375568	0.151855547
